,ICL Prompt,ZSL Prompt,Answer
85,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Last chance for NHL season TORONTO - The public mud slinging and name calling over the National Hockey League lockout fell to a hush Wednesday ahead of the first meeting between the league and its union since the deadlock began three months ago.
Category: Sports
News: Chinese Computer Maker Acquires IBM China #39;s biggest computer maker says it has acquired a majority stake in IBM #39;s personal computer business. The 1.75- billion-dollar deal is one of the biggest Chinese overseas acquisitions ever.
Category: Business
News: Stocks Set for Lower Open; Oil Eyed  NEW YORK (Reuters) - Stocks looked to open lower on Monday  as oil prices rose to their highest in nearly a month,  increasing concern about the impact on corporate profits.
Category: Business
News: Carolinas Watch for Hurricane Frances RICHMOND, Va. - Residents and officials in the Carolinas on Monday were cleaning up from Tropical Storm Gaston - and keeping their eyes on Hurricane Frances...
Category: World
News: Red Sox take another big step (USATODAY.com) USATODAY.com - Pitching again through pain and seeping blood, Curt Schilling helped Boston move halfway to snaring its most elusive prize: a first World Series title in 86 years. Backed by another big hit from surprising Mark Bellhorn and unfazed by a defense that made four more errors, Red Sox beat St. Louis 6-2 Sunday to take a commanding 2-0 lead.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Red Sox take another big step (USATODAY.com) USATODAY.com - Pitching again through pain and seeping blood, Curt Schilling helped Boston move halfway to snaring its most elusive prize: a first World Series title in 86 years. Backed by another big hit from surprising Mark Bellhorn and unfazed by a defense that made four more errors, Red Sox beat St. Louis 6-2 Sunday to take a commanding 2-0 lead.
Category:",Sports
86,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Darfur peace talks resume in Nigerian capital Peace talks between the Sudanese government and rebel groups in Darfur will resume in the Nigerian capital, Abuja, today. The talks are aimed at resolving the conflict which has left thousands of people dead and more than one million destitute.
Category: World
News: Citigroup buys First American Bank, expands Citibank into Texas BRYAN, Texas Citibank said today that it #39;s expanding into the Texas retail banking market in a big way. New York-based parent company Citigroup says it #39;s buying Bryan-based First American Bank, which has 102 full-service branches throughout Texas.
Category: Business
News: GPWC support banks #39; ruling  quot;Today #39;s judgment seems indeed to be a turning point in the future of Formula One, quot; it read. GPWC also said the London High Court #39;s ruling would  #39;benefit the sport #39;s long-term stability.
Category: Sports
News: Chargers, QB Rivers make deal nfl roundup The San Diego Chargers and rookie quarterback Philip Rivers agreed to terms on a six-year contract, ending the first-round draft pick #39;s three-week holdout.
Category: Sports
News: US 30-, 15-year mortgage rates fell in latest week Interest rates on US 30-year and 15-year mortgages have moved lower following last week #39;s disappointing jobs report that suggested economic growth had slowed, mortgage finance company Freddie Mac said on Thursday.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: US 30-, 15-year mortgage rates fell in latest week Interest rates on US 30-year and 15-year mortgages have moved lower following last week #39;s disappointing jobs report that suggested economic growth had slowed, mortgage finance company Freddie Mac said on Thursday.
Category:",Business
87,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Olsson, Williams-Darling share million-dollar Golden League &lt;b&gt;...&lt;/b&gt; Christian Olsson of Sweden and Tonique Williams-Darling of the Bahamas split the \$1 million-US Golden League bonus by winning their events at the ISTAF athletics meet Sunday.
Category: Sports
News: Retailers Post Mediocre Holiday Sales Lucinda Antal, of Liverpool, England, right, tests lipstick shades on her hand at the Face store in New York Sunday Nov. 28, 2004, assissted by salesperson David Kalahiki.
Category: Business
News: Bush win would mean victory over terror: Putin MOSCOW (AFP) - Russian President Vladimir Putin said that a win by George W. Bush in the US election would mean victory over terror.
Category: World
News: CNNfn Network to Close by Mid-December  NEW YORK (Reuters) - CNNfn, the financial news cable  network owned by Time Warner Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=TWX.N target=/stocks/quickinfo/fullquote""&gt;TWX.N&lt;/A&gt;, on Thursday said it  will cease business operations by mid-December, after fighting  a losing battle against the far larger rival CNBC.
Category: Business
News: Pakistan al-Qaeda suspect killed Pakistan says al-Qaeda suffers a major blow as the country's most wanted terror suspect is shot dead.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Pakistan al-Qaeda suspect killed Pakistan says al-Qaeda suffers a major blow as the country's most wanted terror suspect is shot dead.
Category:",World
88,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Surf   Talk at 35,000 Feet The FCC says it's inclined to let Web surfers go wireless on airplanes. Yippee! But they might allow in-flight cell phone use, too. Oh.
Category: Business
News: US SEC Proposes Stricter IPO Rules Artificially boosting demand for initial public stock offerings and ramping up related commissions would be restricted under rules proposed on Wednesday by the US Securities and Exchange Commission.
Category: Business
News: Now free, Jenkins arrives to live on Japanese island with family US deserter and former Army Sgt. Charles Jenkins arrived Tuesday on a remote Japanese island, where he said he hoped to  quot;live my remaining days with my wife and children.
Category: World
News: Fallujah car bomb hits US marines BAGHDAD, IRAQ - Several US marines were either killed or wounded when a powerful car bomb exploded in a neighbourhood on the edge of Fallujah Monday.
Category: World
News: Who Will Lead Them Now? Arafat's death raises hopes for a new push for peace. But much depends on who takes charge and how the U.S. responds
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Who Will Lead Them Now? Arafat's death raises hopes for a new push for peace. But much depends on who takes charge and how the U.S. responds
Category:",World
89,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Erdogan warns European Union not to meddle in Turkey #39;s affairs Turkish Premier Recep Tayyip Erdogan told the European Union on Friday not to meddle in Turkey #39;s domestic affairs after an EU Commission spokesman expressed concern over a delay in key penal code reforms.
Category: World
News: Victory spells trouble for US-Europe relations VIENNA: George W Bushs victory in the US presidential election is likely to prolong and even widen the trans-Atlantic rift, adding new urgency to a growing sense in Europe of the need for a balance to US might.
Category: World
News: Oracle Brings Scaled-Down Enterprise Suite to America Shoring up its fourth-quarter applications revenuesand its small and midmarket business strategyOracle Corp. announced Monday the North American version of its E-Business Suite Special Edition.
Category: Technology
News: Ovarian Transplant: First Birth In a breakthrough that doctors say gives hope to many women who've become infertile after cancer treatments, a woman who received an ovarian tissue transplant gives birth to a healthy baby girl.
Category: Technology
News: Revitalised Els on birdie blitz A revitalised Ernie Els went on a birdie blitz overnight to snatch the second round lead of the World Golf Championships (WGC) in Ireland.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Revitalised Els on birdie blitz A revitalised Ernie Els went on a birdie blitz overnight to snatch the second round lead of the World Golf Championships (WGC) in Ireland.
Category:",Sports
90,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Guerrouj makes history in middle-distance running in second-last &lt;b&gt;...&lt;/b&gt; ATHENS (CP) - Hicham El Guerrouj passed Kenenisa Bekele of Ethiopia with about 50 metres remaining in the 5,000-metre race Saturday, making the Morocco runner the first man in eight decades to sweep the middle-distance races at the Summer Olympics.
Category: Sports
News: Justice Dept. and S.E.C. Investigating Merck Drug Federal prosecutors and the S.E.C. are investigating Merck in connection with its recalled pain reliever, Vioxx.
Category: World
News: Els targets improved putting after Whistling Straits woes LONDON, Aug 18 (Reuters) - Ernie Els has set his sights on an improved putting display at this week #39;s WGC-NEC Invitational in Akron, Ohio after the disappointment of tying for fourth at the US PGA Championship on Sunday. 
Category: Sports
News: Sirius Satellite, on Heels of Stern Deal Sirius Satellite Radio Inc. Friday followed its signing of radio shock jock #39; #39; Howard Stern by announcing an offering of stock and bonds that would raise \$290 million.
Category: Business
News: Rooney counting down to Old Trafford debut Wayne Rooney will begin his Manchester United career, ahead of schedule, on Wednesday when he is named among the substitutes for the Champions League match against Fenerbahce 
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Rooney counting down to Old Trafford debut Wayne Rooney will begin his Manchester United career, ahead of schedule, on Wednesday when he is named among the substitutes for the Champions League match against Fenerbahce 
Category:",Sports
91,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Sun #39;s Linux wins right to be considered in Japan Sun Microsystems has opened a second front for its Linux-based desktop operating system in Asia with a Japanese win of sorts. Sun #39;s Java Desktop System has been picked as one open source OS of preference during 
Category: Technology
News: Yankees Will Start El Duque in Game Four  BOSTON (Sports Network) - The New York Yankees will start  Orlando ""El Duque"" Hernandez in Game 4 of the American League  Championship Series on Saturday against the Boston Red Sox.
Category: Sports
News: Euro Stocks Rally After Strong U.S. Data (Reuters) Reuters - European shares strongly extended gains\on Friday after data showed job creation in the U.S. economy\was double expectations at 337,000 in October.
Category: World
News: New York funeral for rapper ODB Friends, family and fans gather at a church in Harlem, New York, for the funeral of rapper ODB.
Category: World
News: Los Angeles Lakers Team Report - December 1 (Sports Network) - The Los Angeles Lakers go for their third straight victory and seventh in nine games this evening, when they battle the listless Chicago Bulls at the United Center.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Los Angeles Lakers Team Report - December 1 (Sports Network) - The Los Angeles Lakers go for their third straight victory and seventh in nine games this evening, when they battle the listless Chicago Bulls at the United Center.
Category:",Sports
92,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Treasuries Slip After Retail Report (Reuters) Reuters - Treasuries prices turned lower on\Tuesday in a classic buy-the-rumor, sell-the-fact reaction as a\reading on U.S. consumption proved not as weak as some had been\betting.
Category: Business
News: South African Police: Thatcher Preparing to Flee Before Arrest South African police say the son of former British Prime Minister Margaret Thatcher was planning to flee the country before his arrest on suspicion of involvement in a coup attempt in Equatorial Guinea.
Category: World
News: Moribund 'lad mag' market in Britain gets a boost (AFP) AFP - A decade ago, Britain's magazine market was shaken up by a series of men's titles which offered an unsubtle mix of football, humour and scantily-clad women. Now a new revolution has begun, using much the same formula.
Category: World
News: Hamas vows to avenge leader #39;s death GAZA CITY, Oct 22: Israel #39;s killing of a top Hamas fighter in Gaza prompted calls for vengeance by the radical Islamic group on Friday, days ahead of a critical parliament vote on Prime Minister Ariel Sharon #39;s plan to evacuate the territory.
Category: World
News: Musharraf Goes to U.S. in Search of Peace and Praise (Reuters) Reuters - Pakistani President Pervez Musharraf\travels to the United Nations in New York Sunday to push peace\with rival India and collect praise for arrests he says have\broken al Qaeda's back in the war against terror.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Musharraf Goes to U.S. in Search of Peace and Praise (Reuters) Reuters - Pakistani President Pervez Musharraf\travels to the United Nations in New York Sunday to push peace\with rival India and collect praise for arrests he says have\broken al Qaeda's back in the war against terror.
Category:",World
93,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: We're talking real 'green' energy Scientists at the Massachusetts Institute of Technology have proved what Popeye already knew -- spinach is an excellent energy source. It's so good that in 10 years, our cellphones and portable computers may be coated in a spinach-based material that provides their electrical power.
Category: Business
News: Police chief's suspension lifted Police chief David Westwood, criticised after the Soham murders, has his suspension lifted, but is to retire early.
Category: World
News: Arsenal peace pact with United Arsenal today told the Football Association they do not need to arrange a peace summit before their Carling Cup quarter-final with Manchester United.
Category: Sports
News: U.S. to Help Rebuild Tsunami-Stricken Lives -- Powell  PHUKET, Thailand (Reuters) - The United States will help  the millions devastated by the Indian Ocean tsunami rebuild  their lives, but an effort on the scale of the Marshall Plan is  probably not needed, Secretary of State Colin Powell said on  Tuesday.
Category: World
News: Lazarus Disappearing From Western Pa. Federated Department Stores says its regional chains will begin operating under the Macy #39;s name in January. Do you think changing the names of Federated stores to Macy #39;s is a good idea?
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Lazarus Disappearing From Western Pa. Federated Department Stores says its regional chains will begin operating under the Macy #39;s name in January. Do you think changing the names of Federated stores to Macy #39;s is a good idea?
Category:",Business
94,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: The PeopleSoft vs. Oracle story A Register History The tale of Oracle #39;s attempt to buy Peoplesoft is a story of Larry Ellison #39;s relentless pursuit of his target in the face of implacable hostility from the PeopleSoft board.
Category: Business
News: Critical Flaws Found in Windows, Office Microsoft issues patches for holes that could allow remote attackers to gain control of your PC. Microsoft this week released 10 software security patches for its products, including seven it deemed critical 
Category: Technology
News: Oil prices lead fund to Mexico, away from China Brad Aham, manager of the \$745 million SSgA Emerging Markets Fund, said he #39;s increasing his investments in Mexico on optimism about record oil prices, and avoiding China, where central bankers are poised to raise interest rates.
Category: Business
News: Turkey on brink of joining EU EU LEADERS were poised last night to open accession talks with Turkey, giving a massive boost to Ankaras four decade long bid to join the European Union.
Category: World
News: Wil Wheaton to speak at Macworld Expo SF (MacCentral) MacCentral - IDG World Expo on Tuesday announced that actor, author and self-described geek Wil Wheaton will deliver ""a special feature presentation"" entitled ""Just a Geek"" at the upcoming Macworld Conference  amp; Expo in San Francisco, Calif. Macworld Expo takes place at the Moscone Center from January 10 - 14, 2005, and Wheaton's presentation will take place on January 13 at 9:30 AM. There will be a book signing after his presentation.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Wil Wheaton to speak at Macworld Expo SF (MacCentral) MacCentral - IDG World Expo on Tuesday announced that actor, author and self-described geek Wil Wheaton will deliver ""a special feature presentation"" entitled ""Just a Geek"" at the upcoming Macworld Conference  amp; Expo in San Francisco, Calif. Macworld Expo takes place at the Moscone Center from January 10 - 14, 2005, and Wheaton's presentation will take place on January 13 at 9:30 AM. There will be a book signing after his presentation.
Category:",Technology
95,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Google Releases Desktop-Search Tool Google has released Google Desktop Search, which enables users to search their desktop computers using the same technology as Google #39;s online-search tool.
Category: Technology
News: Not a Pretty Picture for Avon, Stock Down  NEW YORK (Reuters) - Avon Products Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=AVP.N target=/stocks/quickinfo/fullquote""&gt;AVP.N&lt;/A&gt;, the  world's largest direct seller of cosmetics, on Wednesday  forecast a slide of as much as 10 percent in U.S. operating  profit as it grapples with weaker sales of key beauty items.
Category: Business
News: Chechen Warlord Threatens More Attacks After Beslan  MOSCOW (Reuters) - Chechen warlord Shamil Basayev claimed  responsibility on Friday for the Russian school siege in which  more than 320 hostages were killed, half of them children, and  threatened more attacks by any means he saw fit.
Category: World
News: Japanese snap up 200,000 PSP video-game consoles in two days TOKYO (AFP) - Japanese video game fans have bought nearly all 200,000 PlayStation Portable (PSP) handheld video-game machines launched on Sunday by Sony, the company said.
Category: Technology
News: Sony #39;s October surprise NEW YORK (CNN/Money ) - In recent weeks, analysts and pundits have filled the air with speculation that Sony would be forced to delay its entry in the handheld gaming market.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Sony #39;s October surprise NEW YORK (CNN/Money ) - In recent weeks, analysts and pundits have filled the air with speculation that Sony would be forced to delay its entry in the handheld gaming market.
Category:",Technology
96,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Not Roddick, but Fish reaches finals ATHENS, Greece - Despite early disappointment in the Olympic tennis tournament, the US by was treated by Mardy Fish to a 6-3, 6-4 victory over Fernando Ganzalez in the semifinal match. 
Category: Sports
News: Egypt wants Guantanamo releases Egypt asks the US to hand over five of its citizens detained at the American military base at Guantanamo Bay.
Category: World
News: Top 10 are taking shape It was after her heroics in Athens that I posed the question  quot;Is Kelly Holmes this nation #39;s greatest female athlete? quot; Did her middle-distance Olympic double nudge her ahead of Mary Rand (ne 
Category: Sports
News: Bank Overstated Loan Loss Reserves for First Two Quarters SunTrust Banks Inc. will restate its earnings for the first two quarters of the year after discovering errors in how it sets aside money to cover problem loans.
Category: Business
News: Woodgate move has Robson #39;s blessing Woodgate, 24, has passed a stringent medical in the Spanish capital and will today sign a four-year deal - with the option of an extra year - at the Bernabeu following his 15.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Woodgate move has Robson #39;s blessing Woodgate, 24, has passed a stringent medical in the Spanish capital and will today sign a four-year deal - with the option of an extra year - at the Bernabeu following his 15.
Category:",Sports
97,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: U.N. Election Workers Freed in Afghanistan Afghan officials denied Tuesday that they struck a deal with kidnappers who released three foreign U.N. workers unharmed in Kabul.
Category: World
News: Woods seizes first strokeplay title of year Tiger Woods picked up his first strokeplay title of a difficult year when he romped to an eight-shot victory at the Japanese tour event in Miyazaki.
Category: Sports
News: Concerns About Winter Push Oil to Record  LONDON (Reuters) - Oil prices broke into fresh record  territory above \$52 Thursday on heightened concerns that  supplies of heating fuels will prove inadequate during the  northern hemisphere winter.
Category: Business
News: League upholds Calgary-BC result but pledges improvements next &lt;b&gt;...&lt;/b&gt; TORONTO (CP) - The result of the Calgary-BC game last Friday night will stand, the CFL announced Monday. While a review of video tape from the game confirmed an officiating error resulting in a no-yards call 
Category: Sports
News: Reports Show a Mixed View of Economy Factory orders for costly manufactured goods in July recorded the biggest gain in four months. New-homes sales, meanwhile, slid, according to a pair of reports that offered a mixed picture of economic activity.
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Reports Show a Mixed View of Economy Factory orders for costly manufactured goods in July recorded the biggest gain in four months. New-homes sales, meanwhile, slid, according to a pair of reports that offered a mixed picture of economic activity.
Category:",Business
98,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Wireless Carriers Cut Portability Fees (NewsFactor) NewsFactor - Verizon Wireless and Sprint (NYSE: FON) are giving their customers a break, cutting their fees for number portability, which the carriers have charged all customers to meet the costs of enabling wireless users to keep their phone numbers when they switch service providers.
Category: Technology
News: ATP Stockholm Sunday results Thomas Johansson denied top-seeded American Andre Agassi his second title of the year in a riveting three-set match while he collected his second If.
Category: Sports
News: Apple Remote Desktop 2.1 available (MacCentral) MacCentral - Apple Computer Inc. on Monday released an update for Apple Remote Desktop (ARD), the company's software solution to assist Mac system administrators and computer managers with asset management, software distribution and help desk support. ARD 2.1 includes several enhancements and bug fixes.
Category: Technology
News: Spherix May Get Another Shot at Contract  The Government Accountability Office recommended that a federal contract competition that went against Spherix Inc. be reopened because of flaws in the process, Spherix said yesterday.
Category: Technology
News: Militants seize 10 hostages in Iraq: al-Jazeera The pan-Arab al-Jazeera TV channel showed a videotape Thursday of 10 hostages held by Islamic militants in Iraq. An extremist Islamic group calling itself the Islamic Army 
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Militants seize 10 hostages in Iraq: al-Jazeera The pan-Arab al-Jazeera TV channel showed a videotape Thursday of 10 hostages held by Islamic militants in Iraq. An extremist Islamic group calling itself the Islamic Army 
Category:",World
99,"Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Philly, Verizon Complete Wireless Deal (AP) AP - The city of Philadelphia and Verizon Communications Inc. struck an agreement Tuesday that would allow the city to provide wireless Internet access as a municipal service even though Gov. Ed Rendell signed legislation giving Verizon the power to scuttle the project.
Category: Technology
News: Pakistan won't let militants disrupt Afghan poll (Reuters) Reuters - Pakistani President Pervez Musharraf promised visiting Afghan President Hamid Karzai on Monday that Pakistan would not allow Islamic militants to use Pakistani soil to disrupt Afghanistan's October elections.
Category: World
News: Bryant struggles but Lakers still beat Kings 105-80 (AFP) AFP - Caron Butler scored 18 points as the Los Angeles Lakers rallied for a 105-80 NBA exhibition win over road-weary Sacramento, who were playing their first game since returning from China.
Category: Sports
News: Nokia smart phones under attack LONDON: All Nokia smart phones need to be on a watch out now, as a malicious wallpaper programme which hijacks the main page of the 7610 handset is on the prowl.
Category: Technology
News: Singh, Aziz to talk after India-Pakistan spat Pakistan Prime Minister Shaukat Aziz meets his Indian counterpart Manmohan Singh on Wednesday to hold talks that are expected to put aside a recent spat over disputed 
Category:","Classify the news articles into the categories of World, Sports, Business, and Technology.
News: Singh, Aziz to talk after India-Pakistan spat Pakistan Prime Minister Shaukat Aziz meets his Indian counterpart Manmohan Singh on Wednesday to hold talks that are expected to put aside a recent spat over disputed 
Category:",World
